PrimaryKey,DBKey,EcologicalSiteId,Latitude_NAD83,Longitude_NAD83,State,DateLoadedInDb,DateVisited,source,AH_AnnForbGrassCover,AH_AnnGrassCover,AH_ForbCover,AH_ForbGrassCover,AH_GrassCover,AH_PerenForbGrassCover,AH_PerenGrassCover,BareSoilCover,FH_AnnForbCover,FH_AnnGrassCover,FH_ForbCover,FH_GrassCover,FH_HerbLitterCover,FH_PerenGrassCover,FH_RockCover,FH_TotalLitterCover,TotalFoliarCover,GapCover_25_50,GapCover_51_100,GapCover_101_200,GapCover_200_plus,GapCover_25_plus,AH_PerenForbCover,AH_ShrubCover,FH_CyanobacteriaCover,FH_DepSoilCover,FH_DuffCover,FH_EmbLitterCover,FH_LichenCover,FH_MossCover,FH_VagrLichenCover,FH_WaterCover,FH_WoodyLitterCover,Hgt_Forb_Avg,Hgt_Grass_Avg,Hgt_Herbaceous_Avg,Hgt_PerenForb_Avg,Hgt_PerenForbGrass_Avg,Hgt_PerenGrass_Avg,Hgt_Woody_Avg,RH_AnnualProd,RH_BareGround,RH_BioticIntegrity,RH_CommentsBI,RH_CommentsHF,RH_CommentsSS,RH_Compaction,RH_DeadDyingPlantParts,RH_FuncSructGroup,RH_Gullies,RH_HydrologicFunction,RH_InvasivePlants,RH_LitterAmount,RH_LitterMovement,RH_PedestalsTerracettes,RH_PlantCommunityComp,RH_ReprodCapabilityPeren,RH_Rills,RH_SoilSiteStability,RH_SoilSurfLossDeg,RH_SoilSurfResisErosion,RH_WaterFlowPatterns,RH_WindScouredAreas,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,Latitude_NAD83_Actual,LocationStatus,LocationType,Longitude_NAD83_Actual,mlra_name,mlrarsym,modis_landcover,na_l1name,na_l2name,PercentCoveredByEcoSite,ProjectKey,us_l3name,us_l4name,AH_NACover,AH_PerenSucculentCover,AH_ShrubSucculentCover,AH_SucculentCover,FH_NonVegLitterCover,FH_PerenForbCover,FH_PerenSucculentCover,FH_SucculentCover,AH_PerenShrubCover,AH_PerenSubShrubCover,AH_PerenWoodyCover,AH_SubShrubCover,AH_WoodyCover,FH_NTCover,FH_PerenShrubCover,FH_PerenSubShrubCover,FH_ShrubCover,FH_SubShrubCover
15050113465465692020-12-22,24Jun15-7Jul21JERMWACDIMA5.5aasof2020-03-10, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:07,12/22/2020,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15050113465465692021-01-19,24Jun15-7Jul21JERMWACDIMA5.5aasof2020-03-10, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:07,1/19/2021,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15050113465465692021-02-15,24Jun15-7Jul21JERMWACDIMA5.5aasof2020-03-10, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:07,2/15/2021,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15050113465465692021-03-17,24Jun15-7Jul21JERMWACDIMA5.5aasof2020-03-10, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:07,3/17/2021,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15050113465465692021-04-13,24Jun15-7Jul21JERMWACDIMA5.5aasof2020-03-10, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:07,4/13/2021,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15050113465465692021-05-11,24Jun15-7Jul21JERMWACDIMA5.5aasof2020-03-10, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:07,5/11/2021,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15050113465465692021-06-08,24Jun15-7Jul21JERMWACDIMA5.5aasof2020-03-10, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:07,6/8/2021,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15050113465465692021-07-07,24Jun15-7Jul21JERMWACDIMA5.5aasof2020-03-10, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:07,7/7/2021,AIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15050113465465692019-12-13,REPORT13Dec19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:08,12/13/2019,AIM,0.168776371,0,1.012658228,9.367088608,8.438818565,9.198312236,8.438818565,71.05485232,0.084388186,0,0.759493671,7.679324895,11.22362869,7.679324895,0.084388186,11.39240506,16.54008439,3,9.326666667,17.96666667,55.22,85.51333333,0.843881857,8.101265823,0.928270042,0,0,0,0,0,0,0,0.168776371,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,8.860759494,NA,NA,0.675105485,NA,NA,8.101265823,0.843881857,8.860759494,0.843881857,8.860759494,NA,7.341772152,0.759493671,7.341772152,0.759493671
15050113465465692020-12-14,REPORT14Dec20JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:08,12/14/2020,AIM,0.84317032,0,1.349072513,6.492411467,5.227655987,5.649241147,5.227655987,70.91062395,0.590219224,0,1.011804384,4.55311973,11.21416526,4.55311973,0,11.46711636,17.20067454,3.156666667,7.9,20.54,51.66666667,83.26333333,0.505902192,9.359190556,0.42158516,0,0,0,0,0,0,0,0.252951096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,12.05733558,NA,NA,0.42158516,NA,NA,9.359190556,3.204047218,12.05733558,3.204047218,12.05733558,NA,8.853288364,2.782462057,8.853288364,2.782462057
15050113465465692021-06-15,REPORT15Jun21JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:08,6/15/2021,AIM,0,0,0.336983993,4.802021904,4.465037911,4.802021904,4.465037911,73.96798652,0,0,0.336983993,3.706823926,8.593091828,3.706823926,0,8.930075821,17.10193766,2.09,6.466666667,13.83666667,60.30333333,82.69666667,0.336983993,12.04717776,0,0,0,0,0,0,0,0,0.336983993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,13.39511373,NA,NA,0.336983993,NA,NA,12.04717776,2.106149958,13.39511373,2.106149958,13.39511373,NA,11.71019377,1.347935973,11.71019377,1.347935973
15050113465465692021-03-15,REPORT15Mar21JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:09,3/15/2021,AIM,0,0,0.757575758,5.892255892,5.218855219,5.892255892,5.218855219,72.81144781,0,0,0.757575758,4.377104377,10.77441077,4.377104377,0,10.94276094,15.99326599,2.653333333,6.186666667,12.98,63.30666667,85.12666667,0.757575758,9.595959596,0.252525253,0,0,0,0,0,0,0,0.168350168,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,11.1952862,NA,NA,0.757575758,NA,NA,9.595959596,1.767676768,11.1952862,1.767676768,11.1952862,NA,9.259259259,1.599326599,9.259259259,1.599326599
15050113465465692020-09-15,REPORT15Sept20JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:09,9/15/2020,AIM,0.5907173,0,2.953586498,8.691983122,5.82278481,8.101265823,5.82278481,68.52320675,0.506329114,0,2.53164557,4.050632911,4.894514768,4.050632911,0,5.063291139,25.99156118,4.09,12.70666667,19.24666667,38.98,75.02333333,2.362869198,16.96202532,0.421940928,0,0,0,0,0,0,0,0.168776371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,19.66244726,NA,NA,2.025316456,NA,NA,16.96202532,4.050632911,19.66244726,4.050632911,19.66244726,NA,16.62447257,2.784810127,16.62447257,2.784810127
15050113465465692019-09-18,REPORT18Sept19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:09,9/18/2019,AIM,0.168634064,0,2.192242833,10.70826307,8.6846543,10.53962901,8.6846543,71.16357504,0.168634064,0,2.023608769,6.829679595,4.215851602,6.829679595,0,4.300168634,24.1989882,5.506666667,11.53333333,22.88333333,36.53,76.45333333,2.023608769,15.34569983,0.337268128,0,0,0,0,0,0,0,0.084317032,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,15.76728499,NA,NA,1.854974705,NA,NA,15.34569983,0.674536256,15.76728499,0.674536256,15.76728499,NA,14.83979764,0.505902192,14.83979764,0.505902192
15050113465465692021-09-22,REPORT22Sept21JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:09,9/22/2021,AIM,1.770657673,0.252951096,2.445193929,8.178752108,5.733558179,6.408094435,5.480607083,68.29679595,1.264755481,0.252951096,2.023608769,4.300168634,5.480607083,4.047217538,0,5.902192243,24.78920742,3.103333333,11.26666667,20.3,42.96666667,77.63666667,0.927487352,16.27318718,1.011804384,0,0,0,0,0,0,0,0.42158516,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,18.63406408,NA,NA,0.758853288,NA,NA,16.27318718,4.13153457,18.63406408,4.13153457,18.63406408,NA,15.85160202,2.613827993,15.85160202,2.613827993
15050113465465692020-03-24,REPORT24Mar20JERDIMA5.5aasof2020-06-26, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:09,3/24/2020,AIM,1.181434599,0,1.518987342,8.35443038,6.919831224,7.172995781,6.919831224,72.65822785,1.012658228,0,1.35021097,5.569620253,10.63291139,5.569620253,0,11.05485232,15.18987342,3.733333333,7.95,18.48666667,55.65333333,85.82333333,0.337552743,7.510548523,1.097046414,0,0,0,0,0,0,0,0.421940928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,8.607594937,NA,NA,0.337552743,NA,NA,7.510548523,1.265822785,8.607594937,1.265822785,8.607594937,NA,7.257383966,1.012658228,7.257383966,1.012658228
15050113465465692019-10-31,REPORT31Oct19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:10,10/31/2019,AIM,0.168491997,0,0.842459983,8.424599832,7.582139848,8.256107835,7.582139848,70.42965459,0.168491997,0,0.758213985,5.728727885,6.823925864,5.728727885,0,6.823925864,21.65122157,3.55,9.91,22.10333333,42.69333333,78.25666667,0.673967987,14.74304971,1.095197978,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,15.50126369,NA,NA,0.589721988,NA,NA,14.74304971,1.095197978,15.50126369,1.095197978,15.50126369,NA,14.32181971,0.842459983,14.32181971,0.842459983
15050113465465692015-05-05,REPORT5May15-5Mar19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:11,5/5/2015,AIM,0.168491997,0.084245998,4.970513901,25.0210615,20.55602359,24.9368155,20.47177759,56.10783488,0,0.084245998,4.212299916,18.95534962,11.45745577,18.87110362,0.084245998,11.79443976,32.01347936,10.55666667,17.09666667,27.33,19.46333333,74.44666667,4.886267902,8.930075821,0,0,0,0,0,0,0,0,0.336983993,NA,8,8,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,9.435551811,NA,NA,4.212299916,NA,NA,8.930075821,0.50547599,9.435551811,0.50547599,9.435551811,NA,8.340353833,0.50547599,8.340353833,0.50547599
15050113465465692015-09-24,REPORT5May15-5Mar19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:11,9/24/2015,AIM,0,0,6.323777403,25.37942664,19.64586847,25.37942664,19.64586847,58.09443508,0,0,5.059021922,17.53794266,8.431703204,17.53794266,0,8.431703204,33.30522766,12,21.01,22.57666667,14.00333333,69.59,6.323777403,10.28667791,0.168634064,0,0,0,0,0,0,0,0,NA,5,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,11.21416526,NA,NA,5.059021922,NA,NA,10.28667791,1.011804384,11.21416526,1.011804384,11.21416526,NA,9.949409781,0.758853288,9.949409781,0.758853288
15050113465465692016-03-28,REPORT5May15-5Mar19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:11,3/28/2016,AIM,0.252951096,0,1.854974705,16.10455312,14.33389545,15.85160202,14.33389545,68.71838111,0.252951096,0,1.517706577,13.57504216,9.949409781,13.57504216,0,10.20236088,21.07925801,8.803333333,16.28333333,22.55,32.4,80.03666667,1.602023609,5.902192243,0,0,0,0,0,0,0,0,0.252951096,NA,1.5,1.5,NA,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,6.239460371,NA,NA,1.264755481,NA,NA,5.902192243,0.337268128,6.239460371,0.337268128,6.239460371,NA,5.649241147,0.337268128,5.649241147,0.337268128
15050113465465692016-07-19,REPORT5May15-5Mar19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:11,7/19/2016,AIM,0.168491997,0,1.179443976,13.05812974,11.87868576,12.88963774,11.87868576,68.40775063,0.168491997,0,0.926705981,11.03622578,9.604043808,11.03622578,0,9.772535805,21.81971356,5.553333333,13.98666667,22.49333333,38.98666667,81.02,1.01095198,9.51979781,0,0,0,0,0,0,0,0,0.168491997,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,9.941027801,NA,NA,0.758213985,NA,NA,9.51979781,0.421229992,9.941027801,0.421229992,9.941027801,NA,9.435551811,0.421229992,9.435551811,0.421229992
15050113465465692016-10-24,REPORT5May15-5Mar19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:11,10/24/2016,AIM,0.084245998,0.084245998,1.179443976,14.06908172,12.88963774,13.98483572,12.80539174,69.50294861,0,0.084245998,1.095197978,11.20471778,8.171861837,11.12047178,0.084245998,8.340353833,22.07245156,6.28,12.46666667,24.74,37.6,81.08666667,1.179443976,9.604043808,0,0,0,0,0,0,0,0,0.168491997,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,9.856781803,NA,NA,1.095197978,NA,NA,9.604043808,0.252737995,9.856781803,0.252737995,9.856781803,NA,9.51979781,0.252737995,9.51979781,0.252737995
15050113465465692017-03-29,REPORT5May15-5Mar19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:11,3/29/2017,AIM,0,0,0.673967987,8.50884583,7.919123842,8.50884583,7.919123842,78.34877843,0,0,0.589721988,7.160909857,7.413647852,7.160909857,0,7.834877843,13.64785173,5,11.09333333,20.07666667,49.68666667,85.85666667,0.673967987,5.897219882,0.168491997,0,0,0,0,0,0,0,0.421229992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,5.897219882,NA,NA,0.589721988,NA,NA,5.897219882,0,5.897219882,0,5.897219882,NA,5.897219882,0,5.897219882,0
15050113465465692017-08-08,REPORT5May15-5Mar19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:11,8/8/2017,AIM,0.084245998,0,3.706823926,15.50126369,12.04717776,15.41701769,12.04717776,69.7556866,0,0,3.032855939,10.36225779,4.633529907,10.36225779,0,4.802021904,25.44229149,6.5,15.45666667,24.03333333,30.29333333,76.28333333,3.622577928,11.79443976,0,0,0,0,0,0,0,0,0.168491997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,12.46840775,NA,NA,3.032855939,NA,NA,11.79443976,0.842459983,12.46840775,0.842459983,12.46840775,NA,11.37320977,0.673967987,11.37320977,0.673967987
15050113465465692017-11-14,REPORT5May15-5Mar19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:11,11/14/2017,AIM,0.084317032,0,5.227655987,18.63406408,14.41821248,18.54974705,14.41821248,61.80438449,0.084317032,0,3.541315346,11.80438449,12.05733558,11.80438449,0,12.14165261,25.96964587,7.256666667,14.73666667,20.49,35.83,78.31333333,5.143338954,10.96121417,0.084317032,0,0,0,0,0,0,0,0.084317032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,11.80438449,NA,NA,3.456998314,NA,NA,10.96121417,0.84317032,11.80438449,0.84317032,11.80438449,NA,9.780775717,0.84317032,9.780775717,0.84317032
15050113465465692018-03-08,REPORT5May15-5Mar19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:11,3/8/2018,AIM,0,0,0.758213985,12.80539174,12.04717776,12.80539174,12.04717776,70.51390059,0,0,0.758213985,11.20471778,10.86773378,11.20471778,0,11.03622578,18.44987363,5.276666667,10.45333333,17.51333333,50.07666667,83.32,0.758213985,6.571187869,0,0,0,0,0,0,0,0,0.168491997,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,6.99241786,NA,NA,0.758213985,NA,NA,6.571187869,0.50547599,6.99241786,0.50547599,6.99241786,NA,6.149957877,0.336983993,6.149957877,0.336983993
15050113465465692018-06-11,REPORT5May15-5Mar19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:11,6/11/2018,AIM,0,0,1.853411963,12.97388374,11.20471778,12.97388374,11.20471778,68.74473463,0,0,1.600673968,9.351305813,7.076663858,9.351305813,0,7.245155855,23.84161752,3.64,10.64333333,20.39333333,44.80333333,79.48,1.853411963,13.39511373,0.168491997,0,0,0,0,0,0,0,0.168491997,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,13.39511373,NA,NA,1.600673968,NA,NA,13.39511373,0.084245998,13.39511373,0.084245998,13.39511373,NA,12.88963774,0,12.88963774,0
15050113465465692018-10-03,REPORT5May15-5Mar19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:11,10/3/2018,AIM,0,0,1.433389545,10.7925801,9.359190556,10.7925801,9.359190556,70.74198988,0,0,1.096121417,8.094435076,7.082630691,8.094435076,0,7.082630691,22.00674536,4.006666667,10.72333333,17.37,47.38333333,79.48333333,1.433389545,12.81618887,0.168634064,0,0,0,0,0,0,0,0,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,13.32209106,NA,NA,1.096121417,NA,NA,12.81618887,0.674536256,13.32209106,0.674536256,13.32209106,NA,12.22596965,0.590219224,12.22596965,0.590219224
15050113465465692019-06-07,REPORT7Jun19JERDIMA5.4asof2019-04-19, UNKNOWN,32.6271,-106.739,NA,8/11/2022 21:11,6/7/2019,AIM,0.084245998,0,1.853411963,8.761583825,7.076663858,8.677337826,7.076663858,71.27211457,0.084245998,0,1.347935973,5.560235889,5.391743892,5.560235889,0,5.47598989,22.66217355,3.946666667,15.22333333,18.71666667,38.77666667,76.66333333,1.769165965,15.58550969,0.589721988,0,0,0,0,0,0,0,0.084245998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWERN_JER,NA,NA,NA,NA,16.09098568,NA,NA,1.263689975,NA,NA,15.58550969,0.50547599,16.09098568,0.50547599,16.09098568,NA,15.2485257,0.50547599,15.2485257,0.50547599
